Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2009,MAR,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.28,
SURVEY,2009,MAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.258,
SURVEY,2009,MAR,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.41,
SURVEY,2009,MAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.3,
SURVEY,2009,MAR,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.32,
SURVEY,2009,MAR,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.204,
SURVEY,2009,APR,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.26,
SURVEY,2009,APR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.242,
SURVEY,2009,APR,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.425,
SURVEY,2009,APR,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.298,
SURVEY,2009,APR,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.32,
SURVEY,2009,APR,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.195,
SURVEY,2009,MAY,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.245,
SURVEY,2009,MAY,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.239,
SURVEY,2009,MAY,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.46,
SURVEY,2009,MAY,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.346,
SURVEY,2009,MAY,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.181,
SURVEY,2009,JUN,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2009,JUN,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.238,
SURVEY,2009,JUN,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.5,
SURVEY,2009,JUN,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.393,
SURVEY,2009,JUN,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.176,
SURVEY,2009,JUL,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2009,JUL,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.547,
SURVEY,2009,JUL,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2009,JUL,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.171,
SURVEY,2009,AUG,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.547,
SURVEY,2009,AUG,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.477,
SURVEY,2009,AUG,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2009,AUG,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2009,AUG,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.187,
SURVEY,2009,SEP,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.42,
SURVEY,2009,SEP,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.33,
SURVEY,2009,SEP,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.288,
SURVEY,2009,SEP,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.486,
SURVEY,2009,SEP,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.427,
SURVEY,2009,SEP,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.325,
SURVEY,2009,SEP,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.365,
SURVEY,2009,OCT,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.364,
SURVEY,2009,OCT,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.215,
SURVEY,2009,OCT,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.26,
SURVEY,2009,OCT,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.399,
SURVEY,2009,OCT,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.331,
SURVEY,2009,OCT,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.31,
SURVEY,2009,OCT,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.32,
SURVEY,2009,NOV,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.292,
SURVEY,2009,NOV,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.19,
SURVEY,2009,NOV,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.256,
SURVEY,2009,NOV,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.4,
SURVEY,2009,NOV,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.312,
SURVEY,2009,NOV,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.305,
SURVEY,2009,NOV,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.355,
SURVEY,2009,DEC,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.34,
SURVEY,2009,DEC,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.185,
SURVEY,2009,DEC,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.215,
SURVEY,2009,DEC,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.417,
SURVEY,2009,DEC,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.278,
SURVEY,2009,DEC,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.305,
SURVEY,2009,DEC,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.296,
SURVEY,2008,JAN,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2008,JAN,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.275,
SURVEY,2008,JAN,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.322,
SURVEY,2008,JAN,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.41,
SURVEY,2008,JAN,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.263,
SURVEY,2008,JAN,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.294,
SURVEY,2008,JAN,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.371,
SURVEY,2008,FEB,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.275,
SURVEY,2008,FEB,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.323,
SURVEY,2008,FEB,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.425,
SURVEY,2008,FEB,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.268,
SURVEY,2008,FEB,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.28,
SURVEY,2008,FEB,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.359,
SURVEY,2008,MAR,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.275,
SURVEY,2008,MAR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.332,
SURVEY,2008,MAR,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.37,
SURVEY,2008,MAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.264,
SURVEY,2008,MAR,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.28,
SURVEY,2008,MAR,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.352,
SURVEY,2008,APR,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.26,
SURVEY,2008,APR,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.347,
SURVEY,2008,APR,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.4,
SURVEY,2008,APR,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2008,APR,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2008,APR,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.34,
SURVEY,2008,MAY,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.25,
SURVEY,2008,MAY,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.375,
SURVEY,2008,MAY,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.515,
SURVEY,2008,MAY,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.363,
SURVEY,2008,JUN,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.383,
SURVEY,2008,JUN,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.56,
SURVEY,2008,JUN,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.416,
SURVEY,2008,JUL,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2008,JUL,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.43,
SURVEY,2008,JUL,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.446,
SURVEY,2008,AUG,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.56,
SURVEY,2008,AUG,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.49,
SURVEY,2008,AUG,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.52,
SURVEY,2008,AUG,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.496,
SURVEY,2008,AUG,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED, (NA),
SURVEY,2008,AUG,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.53,
SURVEY,2008,SEP,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.501,
SURVEY,2008,SEP,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.5,
SURVEY,2008,SEP,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.433,
SURVEY,2008,SEP,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.48,
SURVEY,2008,SEP,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.519,
SURVEY,2008,SEP,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.35,
SURVEY,2008,SEP,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.53,
SURVEY,2008,OCT,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.222,
SURVEY,2008,OCT,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.445,
SURVEY,2008,OCT,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.468,
SURVEY,2008,OCT,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.6,
SURVEY,2008,OCT,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.472,
SURVEY,2008,OCT,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.34,
SURVEY,2008,OCT,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.425,
SURVEY,2008,NOV,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.185,
SURVEY,2008,NOV,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.37,
SURVEY,2008,NOV,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.366,
SURVEY,2008,NOV,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.51,
SURVEY,2008,NOV,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.358,
SURVEY,2008,NOV,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.33,
SURVEY,2008,NOV,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.36,
SURVEY,2008,DEC,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.227,
SURVEY,2008,DEC,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.325,
SURVEY,2008,DEC,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.295,
SURVEY,2008,DEC,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.45,
SURVEY,2008,DEC,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.259,
SURVEY,2008,DEC,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.33,
SURVEY,2008,DEC,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.292,
SURVEY,2007,JAN,,STATE,CALIFORNIA,6,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.304,
SURVEY,2007,JAN,,STATE,MICHIGAN,26,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.225,
SURVEY,2007,JAN,,STATE,NEW YORK,36,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.295,
SURVEY,2007,JAN,,STATE,OHIO,39,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.396,
SURVEY,2007,JAN,,STATE,PENNSYLVANIA,42,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.237,
SURVEY,2007,JAN,,STATE,VIRGINIA,51,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.27,
SURVEY,2007,JAN,,STATE,WASHINGTON,53,,,,,,,0,,APPLES,"APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB",TOTAL,NOT SPECIFIED,0.287,
